playlist_position,video_id,published_at,privacy_status,title_family,is_target_default,normalized_timestamp,old_title,old_description,current_hero,current_boss,current_series,mode,hero_name,boss_name,series_name,verification_status,verification_reason,stt_confidence,stt_raw,final_title,final_description,needs_review,apply,review_notes,pair_score
168,eAtvysus0lw,2026-03-30T03:39:25Z,public,default_timestamp,TRUE,2026-03-25 22:16:49,Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49,"Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,Unmagic. Dark soul. Dimension SLAM! Thanks for toughening up my squad. It's not goodbye. Mr. Despair.,Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49,"Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
169,kQa6U4nw3vY,2026-03-30T03:39:55Z,public,default_timestamp,TRUE,2026-03-25 22:22:01,Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01,"Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"I haven't felt that pain since saucy village. I was wondering where you'd gone off to, Nero. Looks like you were busy finding the magic stone. Good job. So that's the magic stone. You're more than welcome to- Oh, that's the magic stone. You're more than welcome to-",Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01,"Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
170,gIHq8EWRcmg,2026-03-30T03:40:18Z,public,default_timestamp,TRUE,2026-03-25 22:35:48,Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48,"Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"I'm what's totally recovered. Hmm. Yeah. It really is nice having somebody thank you. I'm sorry, Colonel. I couldn't stop him. You're my friend, and I didn't save...",Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48,"Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
171,XR9i4fk3mtQ,2026-03-30T03:40:42Z,public,default_timestamp,TRUE,2026-03-25 22:41:14,Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14,"Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"I guess we'll have a headband back up. Come on, I've got two broken arms, remember? Hey, Captain, where are you going, sir? You can't just leave me here. I... I'll find myself to...",Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14,"Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
172,5qz9p2J9QKQ,2026-03-30T03:41:02Z,public,default_timestamp,TRUE,2026-03-25 22:51:15,Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15,"Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"after you were captured. And the mysterious stone tablet that was hidden there? How they have nothing? According to our captives, they call the gems embedded in that tablet Magic Stones. They believe that gathering them will allow them to be reborn into their true forms.",Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15,"Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
173,IbRnpGRY9DA,2026-03-30T03:42:12Z,public,default_timestamp,TRUE,2026-03-25 22:59:58,Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58,"Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"Who's that? The f- Oh! Oh! Who brings you here, stranger? Who brings you here, stranger?",Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58,"Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
174,h16o38YlgCY,2026-03-30T03:42:37Z,public,default_timestamp,TRUE,2026-03-25 23:03:00,Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00,"Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,Ha ha ha! Move quickly but don't break formation! Everyone keep your 10 troop attuned! Defense majors deploy barrier magic where I'm watching for long distance spells! Sir! Close and mid range attack majors I want you to store up your power as you...,Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00,"Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
175,ydBxTHWBqZ4,2026-03-30T03:43:08Z,public,default_timestamp,TRUE,2026-03-26 15:30:45,Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45,"Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,,Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45,"Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
176,mbp-avD87Ko,2026-03-30T03:43:46Z,public,default_timestamp,TRUE,2026-03-26 15:33:40,Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40,"Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"The Tomb Guardian! Follow me, YS! Obtained the eye of Sagares before the Tomb Guardian awakens. Guardians? You said nothing of guardians!",Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40,"Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
177,BC1lv1nhbqk,2026-03-30T03:45:34Z,public,default_timestamp,TRUE,2026-03-26 22:35:15,Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15,"Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=low|pair_score=0|transcript=arthas|metadata=,low,Illetin! Vrthis Arthas! I'll show them all. Demons have no power over me. I repel them once. I will do so again. Are you certain you're...,Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15,"Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
178,qg_XMlDYp4M,2026-03-30T03:46:33Z,public,default_timestamp,TRUE,2026-03-26 23:07:22,Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22,"Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"The rest take Andreas. Come no further, weakling! Demons always so quick to underestimate me.",Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22,"Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
179,HY2dnE4wDkU,2026-03-30T03:46:58Z,public,default_timestamp,TRUE,2026-03-26 23:25:42,Hearthstone  Heroes of Warcraft   2026 03 26T23 25 42,"Hearthstone  Heroes of Warcraft   2026 03 26T23 25 42 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 25 42 boss fight",,,,book_of_heroes,Illidan,Kurtrus Ashfallen,Book of Heroes,needs_update,trusted_matchup_differs_from_current_title|confidence=medium|pair_score=11,medium,"The fifth, my end! So you've made it at last. I knew you would. You have much to pay for, Illidan. I'm taking you back to your cell.",Illidan vs Kurtrus Ashfallen – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Illidan vs Kurtrus Ashfallen encounter.

Part of the Hearthstone adventure playlist.",FALSE,TRUE,auto_apply_mass_v6,11
180,wlgEXzVA3js,2026-03-30T03:47:40Z,public,default_timestamp,TRUE,2026-03-26 23:57:18,Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18,"Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"Versus Nalfurion! It is over, brother. No. The spell is not done.",Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18,"Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
181,UKjcs1dqSVY,2026-03-30T03:49:49Z,public,default_timestamp,TRUE,2026-03-27 00:20:34,Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34,"Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,"Illetin vs Maghtaridon! My might cannot be denied. Indeed, but your victory will be the hour of wrath!",Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34,"Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
182,7oOn6pHalw8,2026-03-30T03:50:19Z,public,default_timestamp,TRUE,2026-03-27 00:49:49,Hearthstone  Heroes of Warcraft   2026 03 27T00 49 49,"Hearthstone  Heroes of Warcraft   2026 03 27T00 49 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 49 49 boss fight",,,,book_of_heroes,Gul'dan,Ner'zhul,Book of Heroes,needs_update,trusted_matchup_differs_from_current_title|confidence=medium|pair_score=11,medium,"Illidan vs. a new Barack! Hello again. Ah, this. You look different, Illidan. I guess the skull of Gul'dan didn't agree with you.",Gul'dan vs Ner'zhul – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Gul'dan vs Ner'zhul encounter.

Part of the Hearthstone adventure playlist.",FALSE,TRUE,auto_apply_mass_v6,11
183,xF2LZSYLzBo,2026-03-30T03:50:46Z,public,default_timestamp,TRUE,2026-03-27 00:58:25,Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25,"Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=low|pair_score=0|transcript=arthas|metadata=,low,"Illetin! Versus! Arthas! The hour has come at last. After today, the scourge will meet its end. This is no end, but a-",Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25,"Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
184,y8bY3sNe0xU,2026-03-31T04:07:22Z,private,default_timestamp,TRUE,2026-03-15 23:18:12,Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12,"Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,,Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12,"Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
185,PZbp5G7Imuk,2026-04-04T15:34:55Z,private,default_timestamp,TRUE,2026-03-16 22:13:00,Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00,"Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 boss fight",,,,,,,Adventure Mode,uncertain,insufficient_match_data|confidence=none|pair_score=0|transcript=|metadata=,none,,Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00,"Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 boss fight",TRUE,FALSE,risky_inference_do_not_auto_apply,0
